GraphID,Nodes,Edges,Labels
8108,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]","[[33, 0], [0, 33], [33, 1], [1, 33], [33, 2], [2, 33], [33, 3], [3, 33], [33, 4], [4, 33], [33, 5], [5, 33], [33, 6], [6, 33], [33, 7], [7, 33], [33, 8], [8, 33], [33, 9], [9, 33], [33, 10], [10, 33], [33, 11], [11, 33], [33, 12], [12, 33], [33, 13], [13, 33], [33, 14], [14, 33], [33, 15], [15, 33], [33, 16], [16, 33], [33, 17], [17, 33], [33, 18], [18, 33], [33, 19], [19, 33], [33, 20], [20, 33], [33, 21], [21, 33], [33, 22], [22, 33], [33, 23], [23, 33], [33, 24], [24, 33], [33, 25], [25, 33], [33, 26], [26, 33], [33, 27], [27, 33], [33, 28], [28, 33], [33, 29], [29, 33], [33, 30], [30, 33], [33, 31], [31, 33], [33, 32], [32, 33], [14, 1], [1, 14], [15, 1], [1, 15], [32, 1], [1, 32], [23, 2], [2, 23], [19, 2], [2, 19], [5, 2], [2, 5], [32, 2], [2, 32], [14, 3], [3, 14], [15, 3], [3, 15], [17, 3], [3, 17], [18, 3], [3, 18], [4, 3], [3, 4], [30, 3], [3, 30], [12, 3], [3, 12], [31, 3], [3, 31], [8, 3], [3, 8], [32, 3], [3, 32], [14, 4], [4, 14], [17, 4], [4, 17], [18, 4], [4, 18], [12, 6], [6, 12], [15, 6], [6, 15], [12, 7], [7, 12], [15, 7], [7, 15], [17, 7], [7, 17], [32, 7], [7, 32], [12, 8], [8, 12], [15, 9], [9, 15], [20, 9], [9, 20], [18, 9], [9, 18], [19, 9], [9, 19], [30, 9], [9, 30], [12, 9], [9, 12], [10, 9], [9, 10], [30, 11], [11, 30], [22, 12], [12, 22], [25, 12], [12, 25], [18, 12], [12, 18], [17, 12], [12, 17], [28, 12], [12, 28], [14, 12], [12, 14], [27, 12], [12, 27], [13, 12], [12, 13], [31, 12], [12, 31], [15, 12], [12, 15], [32, 12], [12, 32], [22, 13], [13, 22], [15, 14], [14, 15], [19, 14], [14, 19], [17, 14], [14, 17], [31, 14], [14, 31], [32, 14], [14, 32], [18, 15], [15, 18], [26, 15], [15, 26], [17, 15], [15, 17], [19, 15], [15, 19], [30, 15], [15, 30], [31, 15], [15, 31], [32, 15], [15, 32], [19, 16], [16, 19], [18, 17], [17, 18], [19, 17], [17, 19], [21, 17], [17, 21], [31, 17], [17, 31], [32, 17], [17, 32], [26, 18], [18, 26], [20, 18], [18, 20], [32, 18], [18, 32], [26, 19], [19, 26], [20, 19], [19, 20], [21, 19], [19, 21], [26, 20], [20, 26], [30, 21], [21, 30], [31, 24], [24, 31], [32, 25], [25, 32], [32, 31], [31, 32]]",0
6833,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]","[[36, 0], [0, 36], [36, 1], [1, 36], [36, 2], [2, 36], [36, 3], [3, 36], [36, 4], [4, 36], [36, 5], [5, 36], [36, 6], [6, 36], [36, 7], [7, 36], [36, 8], [8, 36], [36, 9], [9, 36], [36, 10], [10, 36], [36, 11], [11, 36], [36, 12], [12, 36], [36, 13], [13, 36], [36, 14], [14, 36], [36, 15], [15, 36], [36, 16], [16, 36], [36, 17], [17, 36], [36, 18], [18, 36], [36, 19], [19, 36], [36, 20], [20, 36], [36, 21], [21, 36], [36, 22], [22, 36], [36, 23], [23, 36], [36, 24], [24, 36], [36, 25], [25, 36], [36, 26], [26, 36], [36, 27], [27, 36], [36, 28], [28, 36], [36, 29], [29, 36], [36, 30], [30, 36], [36, 31], [31, 36], [36, 32], [32, 36], [36, 33], [33, 36], [36, 34], [34, 36], [36, 35], [35, 36], [5, 0], [0, 5], [2, 0], [0, 2], [12, 0], [0, 12], [8, 0], [0, 8], [5, 1], [1, 5], [2, 1], [1, 2], [12, 1], [1, 12], [8, 1], [1, 8], [5, 2], [2, 5], [20, 2], [2, 20], [22, 2], [2, 22], [12, 2], [2, 12], [28, 2], [2, 28], [7, 2], [2, 7], [8, 2], [2, 8], [3, 2], [2, 3], [23, 2], [2, 23], [34, 2], [2, 34], [35, 2], [2, 35], [12, 3], [3, 12], [30, 3], [3, 30], [20, 5], [5, 20], [22, 5], [5, 22], [12, 5], [5, 12], [28, 5], [5, 28], [23, 5], [5, 23], [34, 5], [5, 34], [12, 6], [6, 12], [24, 6], [6, 24], [10, 6], [6, 10], [20, 7], [7, 20], [16, 7], [7, 16], [17, 7], [7, 17], [30, 7], [7, 30], [31, 7], [7, 31], [30, 9], [9, 30], [12, 10], [10, 12], [33, 10], [10, 33], [24, 10], [10, 24], [33, 11], [11, 33], [20, 12], [12, 20], [22, 12], [12, 22], [15, 12], [12, 15], [29, 12], [12, 29], [23, 12], [12, 23], [35, 12], [12, 35], [26, 15], [15, 26], [21, 16], [16, 21], [35, 16], [16, 35], [26, 18], [18, 26], [35, 18], [18, 35], [23, 20], [20, 23], [30, 24], [24, 30], [32, 24], [24, 32], [33, 25], [25, 33], [32, 25], [25, 32], [35, 30], [30, 35], [35, 31], [31, 35], [35, 32], [32, 35]]",0
2418,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[[29, 0], [0, 29], [29, 1], [1, 29], [29, 2], [2, 29], [29, 3], [3, 29], [29, 4], [4, 29], [29, 5], [5, 29], [29, 6], [6, 29], [29, 7], [7, 29], [29, 8], [8, 29], [29, 9], [9, 29], [29, 10], [10, 29], [29, 11], [11, 29], [29, 12], [12, 29], [29, 13], [13, 29], [29, 14], [14, 29], [29, 15], [15, 29], [29, 16], [16, 29], [29, 17], [17, 29], [29, 18], [18, 29], [29, 19], [19, 29], [29, 20], [20, 29], [29, 21], [21, 29], [29, 22], [22, 29], [29, 23], [23, 29], [29, 24], [24, 29], [29, 25], [25, 29], [29, 26], [26, 29], [29, 27], [27, 29], [29, 28], [28, 29], [26, 0], [0, 26], [7, 0], [0, 7], [21, 1], [1, 21], [3, 2], [2, 3], [13, 3], [3, 13], [23, 3], [3, 23], [14, 4], [4, 14], [28, 5], [5, 28], [13, 9], [9, 13], [13, 11], [11, 13], [28, 11], [11, 28], [14, 13], [13, 14], [17, 13], [13, 17], [18, 13], [13, 18], [23, 13], [13, 23], [26, 13], [13, 26], [28, 13], [13, 28], [28, 14], [14, 28], [26, 17], [17, 26], [28, 17], [17, 28], [27, 21], [21, 27], [26, 23], [23, 26], [28, 23], [23, 28], [28, 26], [26, 28]]",0
781,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]","[[34, 0], [0, 34], [34, 1], [1, 34], [34, 2], [2, 34], [34, 3], [3, 34], [34, 4], [4, 34], [34, 5], [5, 34], [34, 6], [6, 34], [34, 7], [7, 34], [34, 8], [8, 34], [34, 9], [9, 34], [34, 10], [10, 34], [34, 11], [11, 34], [34, 12], [12, 34], [34, 13], [13, 34], [34, 14], [14, 34], [34, 15], [15, 34], [34, 16], [16, 34], [34, 17], [17, 34], [34, 18], [18, 34], [34, 19], [19, 34], [34, 20], [20, 34], [34, 21], [21, 34], [34, 22], [22, 34], [34, 23], [23, 34], [34, 24], [24, 34], [34, 25], [25, 34], [34, 26], [26, 34], [34, 27], [27, 34], [34, 28], [28, 34], [34, 29], [29, 34], [34, 30], [30, 34], [34, 31], [31, 34], [34, 32], [32, 34], [34, 33], [33, 34], [11, 0], [0, 11], [10, 0], [0, 10], [32, 1], [1, 32], [11, 3], [3, 11], [16, 4], [4, 16], [11, 4], [4, 11], [33, 4], [4, 33], [11, 6], [6, 11], [10, 8], [8, 10], [32, 9], [9, 32], [30, 10], [10, 30], [14, 10], [10, 14], [19, 10], [10, 19], [12, 10], [10, 12], [32, 10], [10, 32], [18, 11], [11, 18], [21, 11], [11, 21], [13, 11], [11, 13], [33, 11], [11, 33], [25, 11], [11, 25], [16, 11], [11, 16], [27, 11], [11, 27], [29, 13], [13, 29], [32, 14], [14, 32], [29, 16], [16, 29], [32, 17], [17, 32], [32, 19], [19, 32], [33, 22], [22, 33], [25, 23], [23, 25]]",0
8235,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]","[[46, 0], [0, 46], [46, 1], [1, 46], [46, 2], [2, 46], [46, 3], [3, 46], [46, 4], [4, 46], [46, 5], [5, 46], [46, 6], [6, 46], [46, 7], [7, 46], [46, 8], [8, 46], [46, 9], [9, 46], [46, 10], [10, 46], [46, 11], [11, 46], [46, 12], [12, 46], [46, 13], [13, 46], [46, 14], [14, 46], [46, 15], [15, 46], [46, 16], [16, 46], [46, 17], [17, 46], [46, 18], [18, 46], [46, 19], [19, 46], [46, 20], [20, 46], [46, 21], [21, 46], [46, 22], [22, 46], [46, 23], [23, 46], [46, 24], [24, 46], [46, 25], [25, 46], [46, 26], [26, 46], [46, 27], [27, 46], [46, 28], [28, 46], [46, 29], [29, 46], [46, 30], [30, 46], [46, 31], [31, 46], [46, 32], [32, 46], [46, 33], [33, 46], [46, 34], [34, 46], [46, 35], [35, 46], [46, 36], [36, 46], [46, 37], [37, 46], [46, 38], [38, 46], [46, 39], [39, 46], [46, 40], [40, 46], [46, 41], [41, 46], [46, 42], [42, 46], [46, 43], [43, 46], [46, 44], [44, 46], [46, 45], [45, 46], [17, 0], [0, 17], [42, 1], [1, 42], [16, 1], [1, 16], [39, 2], [2, 39], [42, 2], [2, 42], [39, 3], [3, 39], [41, 4], [4, 41], [42, 4], [4, 42], [16, 4], [4, 16], [34, 4], [4, 34], [42, 5], [5, 42], [23, 5], [5, 23], [41, 6], [6, 41], [42, 6], [6, 42], [16, 6], [6, 16], [19, 6], [6, 19], [34, 8], [8, 34], [42, 9], [9, 42], [22, 9], [9, 22], [27, 9], [9, 27], [17, 10], [10, 17], [21, 10], [10, 21], [42, 10], [10, 42], [17, 11], [11, 17], [42, 11], [11, 42], [16, 11], [11, 16], [19, 12], [12, 19], [42, 13], [13, 42], [42, 14], [14, 42], [38, 14], [14, 38], [42, 16], [16, 42], [24, 16], [16, 24], [29, 16], [16, 29], [33, 16], [16, 33], [17, 16], [16, 17], [40, 16], [16, 40], [18, 16], [16, 18], [34, 16], [16, 34], [20, 17], [17, 20], [38, 17], [17, 38], [22, 17], [17, 22], [33, 17], [17, 33], [40, 17], [17, 40], [28, 17], [17, 28], [32, 17], [17, 32], [42, 17], [17, 42], [45, 17], [17, 45], [34, 17], [17, 34], [41, 19], [19, 41], [42, 21], [21, 42], [34, 21], [21, 34], [39, 22], [22, 39], [42, 22], [22, 42], [34, 22], [22, 34], [42, 23], [23, 42], [45, 23], [23, 45], [34, 23], [23, 34], [42, 25], [25, 42], [45, 25], [25, 45], [34, 25], [25, 34], [42, 26], [26, 42], [42, 27], [27, 42], [42, 28], [28, 42], [34, 28], [28, 34], [42, 32], [32, 42], [45, 32], [32, 45], [34, 32], [32, 34], [38, 33], [33, 38], [42, 33], [33, 42], [45, 33], [33, 45], [34, 33], [33, 34], [42, 34], [34, 42], [45, 34], [34, 45], [41, 35], [35, 41], [42, 35], [35, 42], [42, 38], [38, 42], [41, 38], [38, 41], [40, 39], [39, 40], [42, 40], [40, 42], [42, 41], [41, 42], [45, 42], [42, 45]]",0
6639,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]","[[37, 0], [0, 37], [37, 1], [1, 37], [37, 2], [2, 37], [37, 3], [3, 37], [37, 4], [4, 37], [37, 5], [5, 37], [37, 6], [6, 37], [37, 7], [7, 37], [37, 8], [8, 37], [37, 9], [9, 37], [37, 10], [10, 37], [37, 11], [11, 37], [37, 12], [12, 37], [37, 13], [13, 37], [37, 14], [14, 37], [37, 15], [15, 37], [37, 16], [16, 37], [37, 17], [17, 37], [37, 18], [18, 37], [37, 19], [19, 37], [37, 20], [20, 37], [37, 21], [21, 37], [37, 22], [22, 37], [37, 23], [23, 37], [37, 24], [24, 37], [37, 25], [25, 37], [37, 26], [26, 37], [37, 27], [27, 37], [37, 28], [28, 37], [37, 29], [29, 37], [37, 30], [30, 37], [37, 31], [31, 37], [37, 32], [32, 37], [37, 33], [33, 37], [37, 34], [34, 37], [37, 35], [35, 37], [37, 36], [36, 37], [20, 0], [0, 20], [5, 1], [1, 5], [22, 3], [3, 22], [27, 4], [4, 27], [30, 5], [5, 30], [22, 6], [6, 22], [22, 7], [7, 22], [22, 8], [8, 22], [22, 9], [9, 22], [18, 10], [10, 18], [22, 19], [19, 22], [29, 22], [22, 29], [23, 22], [22, 23], [25, 22], [22, 25], [31, 27], [27, 31], [35, 33], [33, 35]]",0
5832,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]","[[25, 0], [0, 25], [25, 1], [1, 25], [25, 2], [2, 25], [25, 3], [3, 25], [25, 4], [4, 25], [25, 5], [5, 25], [25, 6], [6, 25], [25, 7], [7, 25], [25, 8], [8, 25], [25, 9], [9, 25], [25, 10], [10, 25], [25, 11], [11, 25], [25, 12], [12, 25], [25, 13], [13, 25], [25, 14], [14, 25], [25, 15], [15, 25], [25, 16], [16, 25], [25, 17], [17, 25], [25, 18], [18, 25], [25, 19], [19, 25], [25, 20], [20, 25], [25, 21], [21, 25], [25, 22], [22, 25], [25, 23], [23, 25], [25, 24], [24, 25], [24, 1], [1, 24], [24, 19], [19, 24]]",0
9580,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]","[[36, 0], [0, 36], [36, 1], [1, 36], [36, 2], [2, 36], [36, 3], [3, 36], [36, 4], [4, 36], [36, 5], [5, 36], [36, 6], [6, 36], [36, 7], [7, 36], [36, 8], [8, 36], [36, 9], [9, 36], [36, 10], [10, 36], [36, 11], [11, 36], [36, 12], [12, 36], [36, 13], [13, 36], [36, 14], [14, 36], [36, 15], [15, 36], [36, 16], [16, 36], [36, 17], [17, 36], [36, 18], [18, 36], [36, 19], [19, 36], [36, 20], [20, 36], [36, 21], [21, 36], [36, 22], [22, 36], [36, 23], [23, 36], [36, 24], [24, 36], [36, 25], [25, 36], [36, 26], [26, 36], [36, 27], [27, 36], [36, 28], [28, 36], [36, 29], [29, 36], [36, 30], [30, 36], [36, 31], [31, 36], [36, 32], [32, 36], [36, 33], [33, 36], [36, 34], [34, 36], [36, 35], [35, 36], [35, 0], [0, 35], [2, 0], [0, 2], [26, 0], [0, 26], [25, 0], [0, 25], [35, 1], [1, 35], [2, 1], [1, 2], [29, 2], [2, 29], [9, 2], [2, 9], [12, 2], [2, 12], [14, 2], [2, 14], [31, 2], [2, 31], [6, 2], [2, 6], [17, 2], [2, 17], [34, 2], [2, 34], [27, 2], [2, 27], [19, 2], [2, 19], [10, 3], [3, 10], [20, 3], [3, 20], [8, 5], [5, 8], [33, 5], [5, 33], [6, 5], [5, 6], [14, 5], [5, 14], [12, 6], [6, 12], [13, 6], [6, 13], [24, 6], [6, 24], [14, 6], [6, 14], [16, 6], [6, 16], [8, 6], [6, 8], [33, 6], [6, 33], [18, 6], [6, 18], [12, 7], [7, 12], [29, 8], [8, 29], [13, 8], [8, 13], [24, 8], [8, 24], [14, 8], [8, 14], [16, 8], [8, 16], [17, 8], [8, 17], [33, 8], [8, 33], [18, 8], [8, 18], [10, 9], [9, 10], [11, 9], [9, 11], [20, 9], [9, 20], [23, 9], [9, 23], [16, 9], [9, 16], [17, 9], [9, 17], [27, 9], [9, 27], [20, 10], [10, 20], [23, 10], [10, 23], [11, 10], [10, 11], [27, 10], [10, 27], [27, 11], [11, 27], [23, 11], [11, 23], [20, 11], [11, 20], [17, 12], [12, 17], [33, 13], [13, 33], [18, 13], [13, 18], [14, 13], [13, 14], [29, 14], [14, 29], [24, 14], [14, 24], [16, 14], [14, 16], [33, 14], [14, 33], [17, 15], [15, 17], [33, 16], [16, 33], [18, 16], [16, 18], [31, 17], [17, 31], [18, 17], [17, 18], [23, 20], [20, 23], [27, 20], [20, 27], [27, 23], [23, 27], [33, 24], [24, 33], [35, 25], [25, 35], [26, 25], [25, 26], [30, 25], [25, 30], [35, 26], [26, 35], [35, 28], [28, 35], [33, 29], [29, 33], [35, 30], [30, 35]]",0
2184,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]","[[26, 0], [0, 26], [26, 1], [1, 26], [26, 2], [2, 26], [26, 3], [3, 26], [26, 4], [4, 26], [26, 5], [5, 26], [26, 6], [6, 26], [26, 7], [7, 26], [26, 8], [8, 26], [26, 9], [9, 26], [26, 10], [10, 26], [26, 11], [11, 26], [26, 12], [12, 26], [26, 13], [13, 26], [26, 14], [14, 26], [26, 15], [15, 26], [26, 16], [16, 26], [26, 17], [17, 26], [26, 18], [18, 26], [26, 19], [19, 26], [26, 20], [20, 26], [26, 21], [21, 26], [26, 22], [22, 26], [26, 23], [23, 26], [26, 24], [24, 26], [26, 25], [25, 26], [22, 0], [0, 22], [12, 1], [1, 12], [22, 4], [4, 22], [10, 4], [4, 10], [22, 7], [7, 22], [21, 7], [7, 21], [14, 8], [8, 14], [12, 8], [8, 12], [22, 9], [9, 22], [19, 9], [9, 19], [22, 10], [10, 22], [20, 10], [10, 20], [22, 11], [11, 22], [17, 11], [11, 17], [24, 11], [11, 24], [22, 12], [12, 22], [14, 12], [12, 14], [25, 13], [13, 25], [21, 13], [13, 21], [19, 15], [15, 19], [22, 16], [16, 22], [19, 16], [16, 19], [25, 17], [17, 25], [19, 17], [17, 19], [22, 18], [18, 22], [22, 19], [19, 22], [22, 20], [20, 22], [22, 21], [21, 22], [25, 24], [24, 25]]",0
2885,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[[16, 0], [0, 16], [16, 1], [1, 16], [16, 2], [2, 16], [16, 3], [3, 16], [16, 4], [4, 16], [16, 5], [5, 16], [16, 6], [6, 16], [16, 7], [7, 16], [16, 8], [8, 16], [16, 9], [9, 16], [16, 10], [10, 16], [16, 11], [11, 16], [16, 12], [12, 16], [16, 13], [13, 16], [16, 14], [14, 16], [16, 15], [15, 16], [3, 1], [1, 3], [11, 1], [1, 11], [13, 2], [2, 13], [8, 2], [2, 8], [9, 2], [2, 9], [11, 2], [2, 11], [8, 3], [3, 8], [9, 3], [3, 9], [11, 3], [3, 11], [13, 3], [3, 13], [14, 3], [3, 14], [9, 7], [7, 9], [9, 8], [8, 9], [11, 9], [9, 11], [13, 11], [11, 13]]",0
7686,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[14, 0], [0, 14], [14, 1], [1, 14], [14, 2], [2, 14], [14, 3], [3, 14], [14, 4], [4, 14], [14, 5], [5, 14], [14, 6], [6, 14], [14, 7], [7, 14], [14, 8], [8, 14], [14, 9], [9, 14], [14, 10], [10, 14], [14, 11], [11, 14], [14, 12], [12, 14], [14, 13], [13, 14], [8, 2], [2, 8], [4, 2], [2, 4], [13, 3], [3, 13], [8, 4], [4, 8], [8, 5], [5, 8]]",0
6622,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[[23, 0], [0, 23], [23, 1], [1, 23], [23, 2], [2, 23], [23, 3], [3, 23], [23, 4], [4, 23], [23, 5], [5, 23], [23, 6], [6, 23], [23, 7], [7, 23], [23, 8], [8, 23], [23, 9], [9, 23], [23, 10], [10, 23], [23, 11], [11, 23], [23, 12], [12, 23], [23, 13], [13, 23], [23, 14], [14, 23], [23, 15], [15, 23], [23, 16], [16, 23], [23, 17], [17, 23], [23, 18], [18, 23], [23, 19], [19, 23], [23, 20], [20, 23], [23, 21], [21, 23], [23, 22], [22, 23], [11, 1], [1, 11], [19, 1], [1, 19], [13, 1], [1, 13], [14, 1], [1, 14], [8, 1], [1, 8], [16, 1], [1, 16], [9, 1], [1, 9], [17, 1], [1, 17], [17, 8], [8, 17], [14, 9], [9, 14], [19, 9], [9, 19], [19, 13], [13, 19], [17, 13], [13, 17], [17, 14], [14, 17], [17, 16], [16, 17], [19, 17], [17, 19]]",0
4478,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]","[[27, 0], [0, 27], [27, 1], [1, 27], [27, 2], [2, 27], [27, 3], [3, 27], [27, 4], [4, 27], [27, 5], [5, 27], [27, 6], [6, 27], [27, 7], [7, 27], [27, 8], [8, 27], [27, 9], [9, 27], [27, 10], [10, 27], [27, 11], [11, 27], [27, 12], [12, 27], [27, 13], [13, 27], [27, 14], [14, 27], [27, 15], [15, 27], [27, 16], [16, 27], [27, 17], [17, 27], [27, 18], [18, 27], [27, 19], [19, 27], [27, 20], [20, 27], [27, 21], [21, 27], [27, 22], [22, 27], [27, 23], [23, 27], [27, 24], [24, 27], [27, 25], [25, 27], [27, 26], [26, 27], [6, 1], [1, 6], [19, 1], [1, 19], [21, 1], [1, 21], [13, 1], [1, 13], [23, 1], [1, 23], [3, 1], [1, 3], [8, 1], [1, 8], [16, 1], [1, 16], [5, 2], [2, 5], [7, 2], [2, 7], [19, 2], [2, 19], [11, 2], [2, 11], [21, 2], [2, 21], [22, 2], [2, 22], [8, 2], [2, 8], [24, 2], [2, 24], [25, 2], [2, 25], [26, 2], [2, 26], [17, 2], [2, 17], [4, 2], [2, 4], [11, 3], [3, 11], [21, 3], [3, 21], [13, 3], [3, 13], [14, 3], [3, 14], [8, 3], [3, 8], [19, 3], [3, 19], [17, 3], [3, 17], [22, 4], [4, 22], [11, 4], [4, 11], [21, 4], [4, 21], [8, 5], [5, 8], [26, 5], [5, 26], [22, 5], [5, 22], [18, 6], [6, 18], [21, 6], [6, 21], [13, 6], [6, 13], [14, 6], [6, 14], [15, 6], [6, 15], [8, 6], [6, 8], [19, 6], [6, 19], [17, 6], [6, 17], [17, 7], [7, 17], [18, 8], [8, 18], [21, 8], [8, 21], [26, 8], [8, 26], [22, 8], [8, 22], [24, 8], [8, 24], [25, 8], [8, 25], [19, 8], [8, 19], [11, 9], [9, 11], [21, 9], [9, 21], [14, 10], [10, 14], [24, 10], [10, 24], [26, 10], [10, 26], [18, 11], [11, 18], [19, 11], [11, 19], [21, 11], [11, 21], [13, 11], [11, 13], [23, 11], [11, 23], [15, 11], [11, 15], [17, 11], [11, 17], [21, 13], [13, 21], [22, 13], [13, 22], [19, 13], [13, 19], [17, 13], [13, 17], [19, 14], [14, 19], [20, 14], [14, 20], [21, 14], [14, 21], [15, 14], [14, 15], [16, 14], [14, 16], [18, 15], [15, 18], [19, 15], [15, 19], [17, 15], [15, 17], [17, 16], [16, 17], [18, 17], [17, 18], [19, 17], [17, 19], [25, 17], [17, 25], [20, 18], [18, 20], [21, 18], [18, 21], [21, 19], [19, 21], [24, 19], [19, 24], [21, 20], [20, 21], [22, 21], [21, 22], [24, 21], [21, 24], [24, 22], [22, 24]]",0
6323,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]","[[35, 0], [0, 35], [35, 1], [1, 35], [35, 2], [2, 35], [35, 3], [3, 35], [35, 4], [4, 35], [35, 5], [5, 35], [35, 6], [6, 35], [35, 7], [7, 35], [35, 8], [8, 35], [35, 9], [9, 35], [35, 10], [10, 35], [35, 11], [11, 35], [35, 12], [12, 35], [35, 13], [13, 35], [35, 14], [14, 35], [35, 15], [15, 35], [35, 16], [16, 35], [35, 17], [17, 35], [35, 18], [18, 35], [35, 19], [19, 35], [35, 20], [20, 35], [35, 21], [21, 35], [35, 22], [22, 35], [35, 23], [23, 35], [35, 24], [24, 35], [35, 25], [25, 35], [35, 26], [26, 35], [35, 27], [27, 35], [35, 28], [28, 35], [35, 29], [29, 35], [35, 30], [30, 35], [35, 31], [31, 35], [35, 32], [32, 35], [35, 33], [33, 35], [35, 34], [34, 35], [9, 2], [2, 9], [10, 2], [2, 10], [8, 2], [2, 8], [4, 3], [3, 4], [22, 3], [3, 22], [14, 4], [4, 14], [16, 4], [4, 16], [7, 4], [4, 7], [8, 4], [4, 8], [9, 4], [4, 9], [10, 4], [4, 10], [27, 4], [4, 27], [12, 4], [4, 12], [9, 6], [6, 9], [16, 6], [6, 16], [11, 6], [6, 11], [13, 7], [7, 13], [16, 7], [7, 16], [9, 7], [7, 9], [10, 7], [7, 10], [27, 7], [7, 27], [13, 8], [8, 13], [22, 8], [8, 22], [17, 8], [8, 17], [29, 8], [8, 29], [9, 8], [8, 9], [18, 8], [8, 18], [12, 8], [8, 12], [24, 9], [9, 24], [21, 9], [9, 21], [22, 9], [9, 22], [17, 9], [9, 17], [16, 9], [9, 16], [25, 9], [9, 25], [10, 9], [9, 10], [27, 9], [9, 27], [12, 9], [9, 12], [24, 10], [10, 24], [17, 10], [10, 17], [29, 10], [10, 29], [27, 10], [10, 27], [12, 10], [10, 12], [19, 11], [11, 19], [17, 11], [11, 17], [30, 11], [11, 30], [22, 11], [11, 22], [16, 12], [12, 16], [27, 13], [13, 27], [17, 13], [13, 17], [22, 13], [13, 22], [17, 14], [14, 17], [24, 16], [16, 24], [22, 16], [16, 22], [17, 16], [16, 17], [29, 16], [16, 29], [34, 16], [16, 34], [22, 17], [17, 22], [22, 19], [19, 22]]",0
